name,country_code,subdivision,unlocode,location,asciiname,coordinates,latitude,longitude,timezone,modification date
Florø,NO,14,NOFRO,FRO,Floro,6136N 00501E,61.5996,5.0328,Europe/Oslo,2019-12-12
Gol,NO,06,NOGLL,GLL,Gol Airport,,60.7914,9.0506,Europe/Oslo,2019-12-12
Hå,NO,11,NOHAA,HAA,Hasvik Airport,,70.4867,22.1397,Europe/Oslo,2019-12-12
Haugesund,NO,11,NOHAU,HAU,Haugesund,5924N 00515E,59.4138,5.2680,Europe/Oslo,2012-03-01
Hammerfest,NO,20,NOHFT,HFT,Hammerfest,7039N 02340E,70.6631,23.6809,Europe/Oslo,2020-04-06
Hamar,NO,04,NOHMR,HMR,Hamar,,60.7945,11.0680,Europe/Oslo,2019-12-12
Harstad,NO,19,NOHRD,HRD,Harstad,6847N 01632E,68.7983,16.5417,Europe/Oslo,2019-12-12
Honningsvåg,NO,20,NOHVG,HVG,Honningsvag,7058N 02558E,70.9821,25.9704,Europe/Oslo,2020-05-19
Kirkenes,NO,20,NOKKN,KKN,Kirkenes,6943N 03002E,69.7271,30.0458,Europe/Oslo,2019-12-12
Kristiansand,NO,10,NOKRS,KRS,Kristiansand,5808N 00759E,58.1467,7.9956,Europe/Oslo,2020-06-09
Kristiansund,NO,15,NOKSU,KSU,Kristiansund,6306N 00744E,63.1105,7.7279,Europe/Oslo,2017-04-27
Lakselv,NO,20,NOLKL,LKL,Lakselv,,70.0513,24.9718,Europe/Oslo,2019-12-12
Leknes,NO,18,NOLKN,LKN,Leknes Airport,6809N 01336E,68.1543,13.6133,Europe/Oslo,2012-03-19
Mehamn,NO,20,NOMEH,MEH,Mehamn,7102N 02750E,71.0414,27.8513,Europe/Oslo,2019-12-12
Mosjøen,NO,18,NOMJF,MJF,Mosjoen,6550N 01312E,65.8360,13.1908,Europe/Oslo,2015-11-22
Molde,NO,15,NOMOL,MOL,Molde,6244N 00709E,62.7375,7.1591,Europe/Oslo,2019-12-12
Mo i Rana,NO,18,NOMQN,MQN,Mo i Rana Airport", Rossvoll,6619N 01408E,66.3646,14.3001,Europe/Oslo,2017-12-10
Nesseby,NO,20,NONSB,NSB,Reinunga  NSB st,,60.7439,7.1391,Europe/Oslo,2019-12-12
Notodden,NO,08,NONTB,NTB,Notodden,,59.5594,9.2585,Europe/Oslo,2019-12-12
Narvik,NO,18,NONVK,NVK,Narvik,6825N 01725E,68.4384,17.4272,Europe/Oslo,2019-12-12
Ørland,NO,16,NOOLA,OLA,Orland,,63.6857,9.6663,Europe/Oslo,2019-12-13
Oslo,NO,03,NOOSL,OSL,Oslo,5954N 01044E,59.9127,10.7461,Europe/Oslo,2020-07-24
Namsos,NO,17,NOOSY,OSY,Namsos,6427N 01130E,64.4662,11.4957,Europe/Oslo,2019-12-12
Rafnes,NO,08,NORAF,RAF,RAF krigskirkegard,5906N 00934E,63.4126,10.3869,Europe/Oslo,2018-05-08
Røst,NO,18,NORET,RET,Rost,6731N 01208E,67.5173,12.1156,Europe/Oslo,2017-01-26
Røros,NO,16,NORRS,RRS,Roros,,62.5747,11.3842,Europe/Oslo,2019-09-05
Rørvik,NO,17,NORVK,RVK,Rorvik,6451N 01114E,64.8620,11.2373,Europe/Oslo,2020-05-13
Sandane,NO,14,NOSDN,SDN,Sandane,,61.7728,6.2150,Europe/Oslo,2019-12-12
Skien,NO,08,NOSKE,SKE,Skien,5912N 00936E,59.2096,9.6090,Europe/Oslo,2019-12-12
Stokmarknes,NO,18,NOSKN,SKN,Stokmarknes,6834N 01454E,68.5646,14.9108,Europe/Oslo,2010-12-07
Sogndal,NO,14,NOSOG,SOG,Sogndal / Haukasen,6113N 00706E,61.1500,7.1333,Europe/Oslo,2019-12-12
Sørkjosen,NO,19,NOSOJ,SOJ,Sorkjosen Airport,6948N 02056E,69.7862,20.9609,Europe/Oslo,2019-12-12
Stord,NO,12,NOSRP,SRP,Stord,5945N 00529E,59.7809,5.4998,Europe/Oslo,2019-12-13
Sandnessjøen,NO,18,NOSSJ,SSJ,Sandnessjoen Airport", Stokka,6601N 01238E,65.9568,12.4689,Europe/Oslo,2015-10-25
Stavanger,NO,11,NOSVG,SVG,Stavanger,5858N 00545E,58.9701,5.7333,Europe/Oslo,2018-03-15
Svolvær,NO,18,NOSVJ,SVJ,Svolvaer,6813N 01433E,68.2342,14.5683,Europe/Oslo,2010-12-07
Tromsø,NO,19,NOTOS,TOS,Tromso,6940N 01858E,69.6489,18.9551,Europe/Oslo,2019-12-12
Trondheim,NO,16,NOTRD,TRD,Trondheim,6326N 01024E,63.4305,10.3951,Europe/Oslo,2019-09-05
Sandefjord,NO,07,NOTRF,TRF,Sandefjord Airport", Torp,5907N 01013E,59.1867,10.2586,Europe/Oslo,2019-12-12
Vadsø,NO,20,NOVDS,VDS,Vadso,7004N 02946E,70.0735,29.7494,Europe/Oslo,2019-12-12
Bhadrapur,NP,,NPBDP,BDP,Bhadrapur,,26.5440,88.0944,Asia/Kathmandu,2019-10-19
Baglung,NP,,NPBGL,BGL,Baglung,,28.2719,83.5897,Asia/Kathmandu,2020-06-10
Bhojpur,NP,,NPBHP,BHP,Bhojpur,,27.1715,87.0461,Asia/Kathmandu,2019-10-19
Bharatpur,NP,,NPBHR,BHR,Bharatpur,,27.6768,84.4359,Asia/Kathmandu,2019-10-18
Biratnagar,NP,,NPBIR,BIR,Biratnagar,,26.4550,87.2701,Asia/Kathmandu,2019-10-19
Baitadi,NP,,NPBIT,BIT,Baitadi Airport,,29.4653,80.5492,Asia/Kathmandu,2019-10-19
Bajhang,NP,,NPBJH,BJH,Bajhang,,29.5267,81.0982,Asia/Kathmandu,2019-10-19
Bajura,NP,,NPBJU,BJU,Bajura,,29.5000,81.5000,Asia/Kathmandu,2019-10-15
Bhairawa,NP,,NPBWA,BWA,Bhairahawa,,27.5057,83.4163,Asia/Kathmandu,2019-10-18
Darchula,NP,,NPDAP,DAP,Darchula,,29.8300,80.5500,Asia/Kathmandu,2019-10-19
Dhangarhi,NP,,NPDHI,DHI,Dhangadhi,,28.7014,80.5897,Asia/Kathmandu,2020-06-10
Dang,NP,,NPDNP,DNP,Dang Deukhuri District,,28.1168,82.3171,Asia/Kathmandu,2019-10-15
Dolpa,NP,,NPDOP,DOP,Dolpa Airport,,28.9853,82.8189,Asia/Kathmandu,2019-10-19
Sanfebagar,NP,,NPFEB,FEB,Sanfebagar Airport,,29.2330,81.2170,Asia/Kathmandu,2019-10-19
Gorkha,NP,,NPGKH,GKH,Gorkha,,28.0024,84.6201,Asia/Kathmandu,2019-10-19
Simikot,NP,,NPIMK,IMK,Simikot,,29.9659,81.8273,Asia/Kathmandu,2019-10-18
Jiri,NP,,NPJIR,JIR,Jiri,,27.6354,86.2300,Asia/Kathmandu,2019-10-18
Janakpur,NP,,NPJKR,JKR,Janakpur,,26.7288,85.9263,Asia/Kathmandu,2020-06-10
Jomsom,NP,,NPJMO,JMO,Jomsom,,28.7844,83.7351,Asia/Kathmandu,2019-10-18
Jumla,NP,,NPJUM,JUM,Jumla,,29.2747,82.1838,Asia/Kathmandu,2019-10-19
Nepalganj,NP,,NPKEP,KEP,Nepalgunj,,28.0500,81.6167,Asia/Kathmandu,2019-10-19
Kathmandu,NP,,NPKTM,KTM,Tribhuvan International Airport,,27.6966,85.3591,Asia/Kathmandu,2019-10-19
Lamidanda,NP,,NPLDN,LDN,Lamidanda Airport,,27.2525,86.6717,Asia/Kathmandu,2019-10-19
Langtang,NP,,NPLTG,LTG,Langtang,,28.2172,85.5226,Asia/Kathmandu,2020-02-22
Lukla,NP,,NPLUA,LUA,Lukla,,27.6866,86.7314,Asia/Kathmandu,2019-10-19
Meghauli,NP,,NPMEY,MEY,Meghauli,,27.5803,84.2268,Asia/Kathmandu,2019-10-18
Mountain,NP,,NPMWP,MWP,Mountain Airport,,28.0000,85.3330,Asia/Kathmandu,2019-10-19
Manang,NP,,NPNGX,NGX,Manang,,28.6642,84.0221,Asia/Kathmandu,2019-10-19
Pokhara,NP,,NPPKR,PKR,Pokhara,,28.2669,83.9685,Asia/Kathmandu,2019-10-19
Phaplu,NP,,NPPPL,PPL,Phaphlu,,27.5137,86.5855,Asia/Kathmandu,2019-10-18
Ramechhap,NP,,NPRHP,RHP,Ramechhap District,,27.4167,86.0833,Asia/Kathmandu,2020-02-21
Rajbiraj,NP,,NPRJB,RJB,Rajbiraj,,26.5397,86.7480,Asia/Kathmandu,2019-10-19
Rolpa,NP,,NPRPA,RPA,Rolpa,,28.7000,82.6500,Asia/Kathmandu,2019-10-19
Rukumkot,NP,,NPRUK,RUK,Rukumkot,,28.6201,82.6175,Asia/Kathmandu,2020-06-10
Rumjatar,NP,,NPRUM,RUM,Rumjatar,,27.3028,86.5467,Asia/Kathmandu,2019-10-19
Simara,NP,,NPSIF,SIF,Simara,,27.1646,84.9755,Asia/Kathmandu,2020-06-10
Silgarhi-Doti,NP,,NPSIH,SIH,Dipayal,2916N 08059E,29.2608,80.9400,Asia/Kathmandu,2019-10-19
Surkhet,NP,,NPSKH,SKH,Surkhet,,28.6033,81.6001,Asia/Kathmandu,2019-10-19
Syangboche,NP,,NPSYH,SYH,Namche Bazar,,27.8053,86.7106,Asia/Kathmandu,2019-10-19
Tumlingtar,NP,,NPTMI,TMI,Tumling Tar Airport,2718N 08712E,27.3150,87.1933,Asia/Kathmandu,2019-10-19
Taplejung,NP,,NPTPJ,TPJ,Taplejung,,27.3571,87.6723,Asia/Kathmandu,2019-10-19
Tikapur,NP,,NPTPU,TPU,Tikapur,,28.5296,81.1266,Asia/Kathmandu,2019-10-17
Mahendranagar,NP,,NPXMG,XMG,Mahendranagar,2875N 08008E,28.9640,80.1771,Asia/Kathmandu,2019-10-19
Nauru Island,NR,,NRINU,INU,Nauru Island,0033S 16655E,-0.5264,166.9353,Pacific/Nauru,2018-10-24
Niue Island,NU,,NUIUE,IUE,Niue,,-19.0333,-169.8667,Pacific/Niue,2017-06-02
Auckland,NZ,AUK,NZAKL,AKL,Auckland International Airport,3650S 17448E,-37.0081,174.7917,Pacific/Auckland,2014-11-16
Alexandra,NZ,OTA,NZALR,ALR,Alexandra,,-45.2484,169.3701,Pacific/Auckland,2019-02-11
Ardmore,NZ,AUK,NZAMZ,AMZ,Ardmore Airport,,-37.0297,174.9730,Pacific/Auckland,2014-04-08
Ashburton,NZ,CAN,NZASG,ASG,Ashburton,4355S 17145E,-43.8983,171.7301,Pacific/Auckland,2017-04-19
Blenheim,NZ,MBH,NZBHE,BHE,Blenheim,4131S 17358E,-41.5160,173.9528,Pacific/Auckland,2020-05-21
Christchurch,NZ,CAN,NZCHC,CHC,Christchurch,4332S 17238E,-43.5333,172.6333,Pacific/Auckland,2019-09-05
Chatham Island,NZ,CAN,NZCHT,CHT,Chatham Island,,-43.9167,-176.5000,Pacific/Chatham,2017-04-19
Coromandel,NZ,WKO,NZCMV,CMV,Coromandel,3646S 17530E,-36.7611,175.4963,Pacific/Auckland,2014-09-12
Dargaville,NZ,NTL,NZDGR,DGR,Dargaville,3556S 17353E,-35.9333,173.8833,Pacific/Auckland,2011-08-01
Dunedin,NZ,OTA,NZDUD,DUD,Dunedin,4552S 17030E,-45.8742,170.5036,Pacific/Auckland,2017-12-09
Fox Glacier,NZ,WTC,NZFGL,FGL,Fox Glacier,4330S 17005E,-43.4648,170.0168,Pacific/Auckland,2015-03-07
Port Fitzroy,NZ,AUK,NZGBS,GBS,Port Fitzroy,3610S 17521E,-36.1667,175.3500,Pacific/Auckland,2011-08-01
Great Barrier Is,NZ,AUK,NZGBZ,GBZ,Great Barrier Island,,-36.1961,175.4156,Pacific/Auckland,2017-07-26
Gisborne,NZ,GIS,NZGIS,GIS,Gisborne Airport,3840S 17802E,-38.6633,177.9783,Pacific/Auckland,2011-08-01
Greymouth,NZ,WTC,NZGMN,GMN,Greymouth,4226S 17112E,-42.4667,171.2000,Pacific/Auckland,2011-08-01
Hokitika,NZ,WTC,NZHKK,HKK,Hokitika,4243S 17058E,-42.7167,170.9667,Pacific/Auckland,2018-01-03
Hamilton,NZ,WKO,NZHLZ,HLZ,Hamilton,3747S 17517E,-37.7833,175.2833,Pacific/Auckland,2019-09-05
Invercargill,NZ,STL,NZIVC,IVC,Invercargill,4624S 16821E,-46.4000,168.3500,Pacific/Auckland,2011-08-01
Kaitaia,NZ,NTL,NZKAT,KAT,Kaitaia Aerodrome,,-35.0682,173.2702,Pacific/Auckland,2006-03-04
Kaikoura,NZ,CAN,NZKBZ,KBZ,Kaikoura Aerodrome,4225S 17342E,-42.4167,173.7000,Pacific/Auckland,2013-05-13
Kerikeri,NZ,AUK,NZKKE,KKE,Kerikeri,3513S 17358E,-35.2268,173.9474,Pacific/Auckland,2011-08-01
Kaikohe,NZ,NTL,NZKKO,KKO,Kaikohe,,-35.3982,173.8002,Pacific/Auckland,2015-03-04
Takaka,NZ,TAS,NZKTF,KTF,Takaka,4051S 17248E,-40.8500,172.8000,Pacific/Auckland,2011-08-01
Kawau Island,NZ,AUK,NZKUI,KUI,Kawau Island,3625S 17451E,-36.4167,174.8500,Pacific/Auckland,2011-08-01
Milford Sound,NZ,STL,NZMFN,MFN,Milford Sound Airport,4440S 16755E,-44.6753,167.9268,Pacific/Auckland,2016-03-27
Mount Cook,NZ,CAN,NZMON,MON,Mount Cook Village,,-43.7371,170.0993,Pacific/Auckland,2017-09-14
Masterton,NZ,,NZMRO,MRO,Hood Aerodrome,,-40.9683,175.6202,Pacific/Auckland,2011-08-01
Matamata,NZ,WKO,NZMTA,MTA,Matamata,3749S 17546E,-37.8106,175.7624,Pacific/Auckland,2017-02-04
Motueka,NZ,TAS,NZMZP,MZP,Motueka,4107S 17300E,-41.1333,173.0167,Pacific/Auckland,2017-06-05
Napier,NZ,HKB,NZNPE,NPE,Napier,3928S 17654E,-39.4926,176.9123,Pacific/Auckland,2017-05-24
New Plymouth,NZ,TKI,NZNPL,NPL,New Plymouth,3903S 17401E,-39.0667,174.0833,Pacific/Auckland,2011-08-01
Nelson,NZ,NSN,NZNSN,NSN,Nelson,4115S 17316E,-41.2708,173.2840,Pacific/Auckland,2019-09-05
Oamaru,NZ,OTA,NZOAM,OAM,Oamaru Airport,4505S 17058E,-44.9584,171.0801,Pacific/Auckland,2019-04-22
Ohakea,NZ,MWT,NZOHA,OHA,Ohakea,,-40.2000,175.4000,Pacific/Auckland,2011-08-01
Picton,NZ,MBH,NZPCN,PCN,Picton,4117S 17400E,-41.2907,174.0080,Pacific/Auckland,2017-05-24
Pakatoa Island,NZ,AUK,NZPKL,PKL,Pakatoa Island,3647S 17512E,-36.7957,175.1936,Pacific/Auckland,2017-01-10
Palmerston North,NZ,MWT,NZPMR,PMR,Palmerston North,,-40.3564,175.6111,Pacific/Auckland,2019-02-28
Paraparaumu,NZ,WGN,NZPPQ,PPQ,Paraparaumu,4055S 17501E,-40.9167,175.0167,Pacific/Auckland,2011-08-01
Raglan,NZ,WKO,NZRAG,RAG,Raglan,3740S 17500E,-37.8000,174.8833,Pacific/Auckland,2011-08-01
Rotorua,NZ,BOP,NZROT,ROT,Rotorua Airport,3810S 17620E,-38.1092,176.3172,Pacific/Auckland,2007-01-03
Stewart Island,NZ,STL,NZSZS,SZS,Stewart Island/Raikura,4700S 16800E,-47.0000,167.8333,Pacific/Auckland,2017-04-22
Te Anau,NZ,STL,NZTEU,TEU,Te Anau,,-45.4167,167.7167,Pacific/Auckland,2013-06-22
Taharoa,NZ,WKO,NZTHH,THH,Taharoa,3809S 17444E,-38.1482,174.7302,Pacific/Auckland,2017-04-22
Timaru,NZ,CAN,NZTIU,TIU,Timaru,4423S 17115E,-44.3967,171.2536,Pacific/Auckland,2015-05-01
Tokoroa,NZ,WKO,NZTKZ,TKZ,Tokoroa,3814S 17552E,-38.2333,175.8667,Pacific/Auckland,2014-11-03
Thames,NZ,WKO,NZTMZ,TMZ,Thames,3708S 17532E,-37.1383,175.5401,Pacific/Auckland,2014-09-28
Tauranga,NZ,BOP,NZTRG,TRG,Tauranga,3741S 17610E,-37.6861,176.1667,Pacific/Auckland,2020-07-25
Taupo,NZ,WKO,NZTUO,TUO,Taupo,,-38.6833,176.0833,Pacific/Auckland,2017-09-15
Twizel,NZ,CAN,NZTWZ,TWZ,Pukaki Airport,4415S 01706E,-44.2404,170.1188,Pacific/Auckland,2014-05-19
Wanganui,NZ,MWT,NZWAG,WAG,Whanganui,3956S 17459E,-39.9333,175.0500,Pacific/Auckland,2020-10-28
Whakatane,NZ,BOP,NZWHK,WHK,Whakatane Airport,,-37.9182,176.9102,Pacific/Auckland,2006-03-04
Franz Josef,NZ,WTC,NZWHO,WHO,Franz Josef,4324S 17011E,-43.3890,170.1819,Pacific/Auckland,2011-08-01
Surfdale,NZ,AUK,NZWIK,WIK,Surfdale,3647S 17500E,-36.7911,175.0257,Pacific/Auckland,2011-08-01
Wairoa,NZ,HKB,NZWIR,WIR,Wairoa Aerodrome,3902S 17722E,-39.0122,177.4043,Pacific/Auckland,2017-10-28
Wanaka,NZ,OTA,NZWKA,WKA,Wanaka,4442S 16909E,-44.7000,169.1500,Pacific/Auckland,2011-08-01
Wellington,NZ,WGN,NZWLG,WLG,Wellington,4116S 17447E,-41.2866,174.7756,Pacific/Auckland,2019-09-05
Whangarei,NZ,NTL,NZWRE,WRE,Whangarei Airport,3550S 17429E,-35.7686,174.3650,Pacific/Auckland,2011-08-01
Westport,NZ,WTC,NZWSZ,WSZ,Westport,4144S 17135E,-41.7526,171.6037,Pacific/Auckland,2013-11-28
Whitianga,NZ,WKO,NZWTZ,WTZ,Whitianga,3650S 17542E,-36.8333,175.7000,Pacific/Auckland,2011-08-01
Queenstown,NZ,OTA,NZZQN,ZQN,Queenstown,,-45.0302,168.6627,Pacific/Auckland,2018-07-25
Ongava Game Reserve,,,OGV,OGV,Ongava,,-19.3290,15.9140,Africa/Windhoek,2017-07-09
Oshakati,,,OHI,OHI,Oshakati,,-17.7883,15.7044,Africa/Windhoek,2017-08-18
Okaukuejo,,,OKF,OKF,Okaukuejo,,-19.1763,15.9161,Africa/Windhoek,2008-01-20
Mokuti Lodge,,,OKU,OKU,Mokuti Lodge Airport,,-18.8128,17.0594,Africa/Windhoek,2011-03-17
Dibaa,OM,,OMBYB,BYB,Dibba Al-Baya,,25.6364,56.2660,Asia/Muscat,2014-04-21
Oranjemund,,,OMD,OMD,Oranjemund,,-28.5500,16.4333,Africa/Windhoek,2014-08-18
Duqm,OM,WU,OMDQM,DQM,Duqm,1939N 05742E,19.6621,57.7037,Asia/Muscat,2020-03-21
Omega,,,OMG,OMG,Omega Airport,,-18.0303,22.1897,Africa/Windhoek,2011-03-17
Khasab,OM,,OMKHS,KHS,Khasab,,26.1799,56.2477,Asia/Muscat,2017-04-25
Muscat,OM,MA,OMMCT,MCT,Muscat International Airport,2336N 05835E,23.6009,58.2861,Asia/Muscat,2016-01-23
Masirah,OM,SH,OMMSH,MSH,Jazirat Masirah,2025N 05850E,20.4202,58.7894,Asia/Muscat,2020-07-02
Marmul,OM,,OMOMM,OMM,Marmul Airport,,18.1360,55.1821,Asia/Muscat,2016-12-29
Buraimi,OM,,OMRMB,RMB,Al Buraymi,,24.2509,55.7931,Asia/Muscat,2017-04-24
Salalah,OM,,OMSLL,SLL,Salalah,,17.0150,54.0924,Asia/Muscat,2020-06-10
Sur,OM,,OMSUH,SUH,Sur,,22.5667,59.5289,Asia/Muscat,2016-01-23
Thumrait,OM,,OMTTH,TTH,RAFO Thumrait Airbase,,17.6660,54.0246,Asia/Muscat,2013-05-13
Ondangwa,,,OND,OND,Ondangwa,,-17.9167,15.9500,Africa/Windhoek,2012-01-17
Opuwa,,,OPW,OPW,Opuwo,,-18.0607,13.8400,Africa/Windhoek,2017-06-14
Otjiwarongo,,,OTJ,OTJ,Otjiwarongo,,-20.4637,16.6477,Africa/Windhoek,2016-12-20
Achutupo,PA,,PAACU,ACU,Achutupo Airport,,9.1877,-77.9940,America/Panama,2020-10-25
Ailigandi,PA,,PAAIL,AIL,Ailigandi,,9.2281,-78.0278,America/Panama,2020-10-21
Puerto Armuelles,PA,4,PAAML,AML,Puerto Armuelles,,8.2777,-82.8621,America/Panama,2020-10-21
Bahía Piña,PA,5,PABFQ,BFQ,Puerto Pina,0734N 07812W,7.5830,-78.1778,America/Panama,2020-10-21
Balboa,PA,,PABLB,BLB,Panama Pacific International Airport,,8.9192,-79.5997,America/Panama,2016-12-05
Bocas del Toro,PA,1,PABOC,BOC,Bocas del Toro,0920N 08214W,9.3403,-82.2420,America/Panama,2020-10-21
Caledonia,PA,,PACDE,CDE,Caledonia,,8.2333,-77.3333,America/Panama,2016-03-06
Changuinola,PA,1,PACHX,CHX,Changuinola,,9.4300,-82.5200,America/Panama,2020-10-21
Chitre,PA,6,PACTD,CTD,Chitre,0758N 08026W,7.9608,-80.4294,America/Panama,2020-10-21
Cartí Tupile,PA,,PACTE,CTE,Carti Islands,0929N 07858W,9.4750,-78.9625,America/Panama,2017-05-27
Corazón de Jesús,PA,KY,PACZJ,CZJ,Corazon de Jesus,0927N 07835W,9.4456,-78.5828,America/Panama,2020-10-21
David,PA,,PADAV,DAV,David,,8.4273,-82.4309,America/Panama,2020-10-21
El Real,PA,,PAELE,ELE,El Real de Santa Maria,,8.1300,-77.7100,America/Panama,2020-10-21
Garachiné,PA,5,PAGHE,GHE,Garachine,0804N 07822W,8.0668,-78.3644,America/Panama,2020-10-21
Jaqué,PA,,PAJQE,JQE,Jaque,0731N 07810W,7.5183,-78.1634,America/Panama,2020-10-21
Mamitupo,PA,,PAMPI,MPI,Mamitupo Airport,,9.1854,-77.9841,America/Panama,2020-10-21
Mulatupo,PA,,PAMPP,MPP,Mulatupo,,8.9467,-77.7508,America/Panama,2020-10-21
Narganá,PA,,PANGN,NGN,Nargana,0927N 07835W,9.4439,-78.5867,America/Panama,2014-08-04
Colón,PA,3,PAONX,ONX,Enrique Adolfo Jimenez Airport,0921N 07952W,9.3562,-79.8673,America/Panama,2020-10-21
Contadora,PA,,PAOTD,OTD,Contadora Island,,8.6273,-79.0370,America/Panama,2020-10-27
Marcos A. Gelabert International Apt/Panamá,PA,8,PAPAC,PAC,Albrook ""Marcos A. Gelabert"" International Airport,0858N 07932W,8.9733,-79.5556,America/Panama,2020-10-21
La Palma,PA,5,PAPLP,PLP,La Palma,,8.4061,-78.1396,America/Panama,2020-10-21
Panamá", Ciudad de,PA,8,PAPTY,PTY,Tocumen International Airport,0858N 07932W,9.0714,-79.3834,America/Panama,2020-10-21
Puerto Obaldía,PA,KY,PAPUE,PUE,Puerto Obaldia,0840N 07725W,8.6663,-77.4192,America/Panama,2020-10-21
El Porvenir,PA,4,PAPVE,PVE,El Porvenir,0816N 08251W,9.5528,-78.9523,America/Panama,2020-10-21
Playón Chico,PA,,PAPYC,PYC,Playon Chico,0918N 07814W,9.3113,-78.2327,America/Panama,2020-10-21
Yavisa,PA,,PAPYV,PYV,Yaviza,,8.1584,-77.6928,America/Panama,2020-10-21
Scarlett Martinez Intl Apt/Rio Hato,PA,2,PARIH,RIH,Scarlett Martinez International Airport,0822N 08007W,8.3750,-80.1282,America/Panama,2020-10-21
Rio Tigre,PA,,PARIT,RIT,Rio Tigre,,9.2500,-78.5000,America/Panama,2017-08-30
Río Azúcar,PA,KY,PARIZ,RIZ,Rio Alzucar,0926N 07838W,9.3833,-78.8000,America/Panama,2016-03-29
Río Sidra,PA,,PARSI,RSI,Rio Sidra,0927N 07850W,9.4520,-78.8327,America/Panama,2020-10-21
Sambu,PA,5,PASAX,SAX,Sambu Airport,,8.0268,-78.2104,America/Panama,2013-11-24
Santa Fe,PA,5,PASFW,SFW,Santa Fe,0822N 08006W,8.5106,-81.0780,America/Panama,2020-10-21
Santiago,PA,,PASYP,SYP,Santiago de Veraguas,,8.1000,-80.9833,America/Panama,2020-10-21
Ticantiquí,PA,KY,PATJC,TJC,Ticantiqui,0925N 07829W,9.4167,-78.4833,America/Panama,2020-10-21
Tupile,PA,,PATUE,TUE,Tupile,,9.4407,-78.5667,America/Panama,2017-09-13
Tubualá,PA,KY,PATUW,TUW,Tubuala,0931N 07902W,8.9210,-77.7239,America/Panama,2020-10-21
Ustupo,PA,,PAUTU,UTU,Ustupu Islands,,9.1353,-77.9306,America/Panama,2016-05-15
Alerta,PE,,PEALD,ALD,Alerta,,-11.6584,-69.2355,America/Lima,2020-05-13
Andahuaylas,PE,,PEANS,ANS,Andahuaylas,,-13.6556,-73.3872,America/Lima,2018-01-16
Arequipa,PE,,PEAQP,AQP,Rodriguez Ballon International Airport,,-16.3436,-71.5686,America/Lima,2013-11-03
Anta,PE,,PEATA,ATA,Anta,,-9.3570,-77.5980,America/Lima,2020-05-13
Ayacucho,PE,,PEAYP,AYP,Coronel FAP Alfredo Mendivil Duarte Airport,,-13.1548,-74.2044,America/Lima,2013-11-03
Bellavista,PE,,PEBLP,BLP,Huallaga Airport,,-7.0606,-76.5822,America/Lima,2012-07-19
Chachapoyas,PE,,PECHH,CHH,Chachapoyas,,-6.2317,-77.8690,America/Lima,2012-07-19
Chimbote,PE,,PECHM,CHM,Chimbote,,-9.0853,-78.5783,America/Lima,2017-02-05
Chiclayo,PE,,PECIX,CIX,Chiclayo,,-6.7714,-79.8409,America/Lima,2019-09-05
Cuzco,PE,CUS,PECUZ,CUZ,Alejandro Velasco Astete International Airport,1332S 07159W,-13.5357,-71.9388,America/Lima,2016-11-29
Huanuco,PE,,PEHUU,HUU,Huanuco,,-9.9306,-76.2422,America/Lima,2016-12-05
Iberia,PE,,PEIBP,IBP,Iberia,,-11.4061,-69.4927,America/Lima,2020-05-11
Ilo,PE,,PEILQ,ILQ,Ilo,,-17.6319,-71.3411,America/Lima,2018-03-14
Iquitos,PE,,PEIQT,IQT,Iquitos,,-3.7491,-73.2538,America/Lima,2019-09-05
Jaén,PE,,PEJAE,JAE,Jaen,0543S 07849W,-5.7073,-78.8079,America/Lima,2019-07-16
Jauja,PE,,PEJAU,JAU,Jauja,,-11.7758,-75.4966,America/Lima,2012-07-19
Juanjuí,PE,SAM,PEJJI,JJI,Juanjui,0711S 07645W,-7.1770,-76.7277,America/Lima,2017-12-11
Juliaca,PE,,PEJUL,JUL,Juliaca,,-15.5000,-70.1333,America/Lima,2012-07-19
Lima,PE,,PELIM,LIM,Lima,,-12.0432,-77.0282,America/Lima,2019-09-05
Moyobamba,PE,SAM,PEMBP,MBP,Moyobamba,0602S 07659W,-6.0342,-76.9717,America/Lima,2019-09-05
Machu Picchu,PE,,PEMFT,MFT,Machupicchu,,-13.1555,-72.5242,America/Lima,2020-06-11
Pucallpa,PE,,PEPCL,PCL,Pucallpa,,-8.3791,-74.5539,America/Lima,2012-07-19
Puerto Maldonado,PE,,PEPEM,PEM,Puerto Maldonado,,-12.5933,-69.1891,America/Lima,2019-09-05
Pisco,PE,,PEPIO,PIO,Pisco,,-13.7103,-76.2054,America/Lima,2013-11-03
Piura,PE,,PEPIU,PIU,Capitan FAP Guillermo Concha Iberico International Airport,,-5.2058,-80.6164,America/Lima,2016-11-29
Rioja,PE,,PERIJ,RIJ,Rioja,,-6.0568,-77.1665,America/Lima,2014-07-07
Rodríguez de Mendoza,PE,AMA,PERIM,RIM,Provincia de Rodriguez de Mendoza,0620S 07725W,-6.3333,-77.4167,America/Lima,2017-02-05
San Juan,PE,,PESJA,SJA,San Juan,,-15.3653,-75.1622,America/Lima,2020-05-08
Santa Maria,PE,,PESMG,SMG,Santa Maria Airport,,-12.3915,-76.7558,America/Lima,2014-06-07
Saposoa,PE,,PESQU,SQU,Saposoa,,-6.9340,-76.7716,America/Lima,2012-07-19
Shiringayoc,PE,,PESYC,SYC,Shiringayoc,,-11.9032,-69.0858,America/Lima,2020-05-06
