name,subdivision,country_code,unlocode,location,asciiname,coordinates,latitude,longitude,timezone,modification date
Modesto,CA,US,USMOD,MOD,Modesto,,37.6391,-120.99688,America/Los_Angeles,2017-03-09
Modoc,IN,US,USM98,M98,Modoc,4002N 08507W,40.045320000000004,-85.12635,America/Indiana/Indianapolis,2017-05-23
Moffat,CO,US,USMA3,MA3,Moffat,3759N 10554W,37.99889,-105.91001999999999,America/Denver,2011-05-14
Moffett,OK,US,USFFJ,FFJ,Moffett,3523N 09426W,35.390370000000004,-94.44688000000001,America/Chicago,2017-03-09
Mogadore,OH,US,USMGD,MGD,Mogadore,,41.04645,-81.39789,America/New_York,2017-05-23
Mohall,ND,US,US3MO,3MO,Mohall,4845N 10130W,48.76336,-101.51321999999999,America/Chicago,2017-05-23
Mohave Valley,AZ,US,USMY7,MY7,Mohave Valley,3455N 11435W,35.119440000000004,-114.62163000000001,America/Phoenix,2006-01-15
Mohawk,NY,US,USM67,M67,Mohawk,4300N 07500W,43.01146,-75.00404,America/New_York,2017-05-23
Mohegan Lake,NY,US,USOH9,OH9,Mohegan Lake,4119N 07351W,43.74365,-74.65361,America/New_York,2011-12-11
Mohnton,PA,US,USZOH,ZOH,Mohnton,4017N 07559W,40.28593,-75.98438,America/New_York,2017-05-23
Mohrsville,PA,US,USOH7,OH7,Mohrsville,4028N 07558W,40.47398,-75.97688000000001,America/New_York,2017-05-23
Mojave,CA,US,USMOJ,MOJ,Mojave,3503N 11810W,35.05247,-118.17396000000001,America/Los_Angeles,2011-05-14
Mokane,MO,US,USM7K,M7K,Mokane,3840N 09152W,38.67504,-91.87435,America/Chicago,2017-05-23
Mokena,IL,US,USIMK,IMK,Mokena,4131N 08753W,41.526140000000005,-87.88922,America/Chicago,2017-05-23
Mol,VO,RS,RSMOL,MOL,Mol,4545N 02007E,45.76457,20.13286,Europe/Belgrade,2020-01-28
Molalla,OR,US,USMOL,MOL,Molalla,,45.14734,-122.57703000000001,America/Los_Angeles,2017-03-09
Molena,GA,US,USM47,M47,Molena,3301N 08430W,33.01207,-84.5002,America/New_York,2017-03-09
Moline,IL,US,USMLI,MLI,Moline,,41.5067,-90.51513,America/Chicago,2017-05-23
Mollis,GL,CH,CHMOL,MOL,Mollis,4705N 00904E,47.08878,9.07242,Europe/Zurich,2015-09-06
Molve,06,HR,HRMLE,MLE,Molve,4607N 01702E,46.10917,17.031670000000002,Europe/Zagreb,2016-12-23
Momence,IL,US,USMME,MME,Momence,,41.1667,-87.66281,America/Chicago,2017-05-23
Mona,UT,US,US4MU,4MU,Mona,3948N 11151W,39.81607,-111.85548999999999,America/Denver,2017-03-09
Monaca,PA,US,USMNP,MNP,Monaca,,40.687290000000004,-80.27145,America/New_York,2017-05-23
Monahans,TX,US,USMIF,MIF,Monahans,,31.5943,-102.89265,America/Chicago,2017-03-09
Monaville,WV,US,USM4V,M4V,Monaville,3748N 08159W,37.81205,-81.99485,America/New_York,2011-05-14
Moncks Corner,SC,US,USMNK,MNK,Moncks Corner,,33.19632,-80.01429,America/New_York,2017-03-09
Monclova,OH,US,USMQ2,MQ2,Monclova,4133N 08343W,41.558659999999996,-83.73299,America/New_York,2017-05-23
Moncure,NC,US,USMCP,MCP,Moncure,,35.62265,-79.07835,America/New_York,2017-05-23
Mondovi,WI,US,USODI,ODI,Mondovi,4434N 09140W,44.56774,-91.67099,America/Chicago,2017-05-23
Monee,IL,US,USQZE,QZE,Monee,4125N 08745W,41.42003,-87.74171,America/Chicago,2017-05-23
Monessen,PA,US,USQJU,QJU,Monessen,4008N 07953W,40.14841,-79.88783000000001,America/New_York,2017-05-23
Moneta,VA,US,USMQG,MQG,Moneta,3711N 07937W,37.18125,-79.61725,America/New_York,2006-01-15
Monett,KS,US,USTTF,TTF,Monett,3709N 09606W,37.1445,-96.10582,America/Chicago,2017-05-23
Monett,MO,US,USMMO,MMO,Monett,,36.92895,-93.92771,America/Chicago,2017-05-23
Monetta,SC,US,USM6T,M6T,Monetta,3351N 08136W,33.85014,-81.60955,America/New_York,2017-03-09
Monette,AR,US,USQTE,QTE,Monette,3953N 09021W,35.89063,-90.34427,America/Chicago,2017-05-23
Money,MS,US,USOES,OES,Money,3339N 09012W,33.65123,-90.20925,America/Chicago,2006-01-15
Monjarás,10,PA,PAMON,MON,Monjaras,0823N 08052W,8.36942,-80.86667,America/Panama,2017-08-16
Monkton,MD,US,US2KN,2KN,Monkton,3934N 07636W,39.578720000000004,-76.61553,America/New_York,2006-01-15
Monmouth,IA,US,USOMH,OMH,Monmouth,4204N 09052W,42.07696,-90.87986,America/Chicago,2017-05-23
Monmouth,IL,US,USMNI,MNI,Monmouth,,40.911429999999996,-90.64735999999999,America/Chicago,2017-05-23
Monmouth,ME,US,USMOH,MOH,Monmouth,,44.23868,-70.03560999999999,America/New_York,2017-05-23
Monmouth,OR,US,USOO9,OO9,Monmouth,4450N 12313W,44.84845,-123.23398999999999,America/Los_Angeles,2017-03-09
Monmouth Beach,NJ,US,USM9O,M9O,Monmouth Beach,4019N 07358W,40.33039,-73.98153,America/New_York,2017-05-23
Monmouth Junction,NJ,US,USMJU,MJU,Monmouth Junction,,40.379,-74.54654000000001,America/New_York,2017-05-23
Monon,IN,US,USOON,OON,Monon,4052N 08652W,40.86782,-86.8789,America/Indiana/Indianapolis,2017-05-23
Monona,IA,US,USMXJ,MXJ,Monona,,43.0547,-91.39403,America/Chicago,2017-05-23
Monona,WI,US,USIMO,IMO,Monona,4303N 08920W,43.06222,-89.33400999999999,America/Chicago,2017-05-23
Monongahela,PA,US,USMXX,MXX,Monongahela,,40.20313,-79.92616,America/New_York,2017-05-23
Monroe,CT,US,USMOM,MOM,Monroe,4118N 07312W,41.3326,-73.20734,America/New_York,2017-05-23
Monroe,GA,US,USMOE,MOE,Monroe,,33.79484,-83.71323000000001,America/New_York,2017-03-09
Monroe,IA,US,USNRQ,NRQ,Monroe,4131N 09306W,41.52083,-93.10381,America/Chicago,2017-05-23
Monroe,IN,US,USINQ,INQ,Monroe,3321N 09710W,40.74505,-84.93691,America/Indiana/Indianapolis,2017-05-23
Monroe,LA,US,USMLU,MLU,Monroe,,32.50931,-92.1193,America/Chicago,2019-09-19
Monroe,ME,US,US9OE,9OE,Monroe,4436N 06901W,44.61507,-69.01809,America/New_York,2017-05-23
Monroe,MI,US,USMOI,MOI,Monroe,,41.91643,-83.39771,America/Detroit,2019-09-19
Monroe,NC,US,USMNR,MNR,Monroe,,34.98543,-80.54951,America/New_York,2019-09-19
Monroe,NH,US,USM4X,M4X,Monroe,4415N 07203W,44.26034,-72.05481999999999,America/New_York,2017-05-23
Monroe,NJ,US,USOWH,OWH,Monroe,4049N 07427W,40.81288,-74.44238,America/New_York,2017-05-23
Monroe,NJ,US,USQMX,QMX,Monroe,4045N 07438W,40.81288,-74.44238,America/New_York,2017-05-23
Monroe,NY,US,USVMO,VMO,Monroe,4119N 07411W,41.33065,-74.18681,America/New_York,2019-09-19
Monroe,OH,US,USNRO,NRO,Monroe,,39.44034,-84.36216,America/New_York,2019-09-19
Monroe,OR,US,USOVN,OVN,Monroe,4419N 12318W,44.314009999999996,-123.29676,America/Los_Angeles,2017-03-09
Monroe,TN,US,USXZ9,XZ9,Monroe,3626N 08514W,36.43701,-85.24246,America/Chicago,2006-01-15
Monroe,VA,US,USNRX,NRX,Monroe,3730N 07908W,37.50209,-79.1278,America/New_York,2006-01-15
Monroe,WA,US,USMOW,MOW,Monroe,,47.85538,-121.97096,America/Los_Angeles,2019-09-19
Monroe,WI,US,USMWI,MWI,Monroe,,42.60112,-89.63845,America/Chicago,2019-09-19
Monroe Bridge,MA,US,USVOB,VOB,Monroe Bridge,4243N 07256W,42.7223,-72.94121,America/New_York,2017-05-23
Monroe City,MO,US,USKRC,KRC,Monroe City,3939N 09144W,39.65365,-91.73461,America/Chicago,2017-05-23
Monroe Township,NJ,US,USONR,ONR,Monroe Township,4238N 09248W,40.317890000000006,-74.41181999999999,America/New_York,2018-05-30
Monroeville,AL,US,USMVC,MVC,Monroeville,,31.52794,-87.32471,America/Chicago,2019-09-19
Monroeville,IN,US,US9MO,9MO,Monroeville,4058N 08452W,40.97477,-84.8683,America/Indiana/Indianapolis,2017-05-23
Monroeville,NJ,US,USQXO,QXO,Monroeville,3937N 07509W,39.629,-75.15935,America/New_York,2017-05-23
Monroeville,OH,US,USO8M,O8M,Monroeville,4114N 08241W,41.24422,-82.69629,America/New_York,2017-05-23
Monroeville,PA,US,USVML,VML,Monroeville,4025N 07947W,40.42118,-79.7881,America/New_York,2019-09-19
Monrovia,CA,US,USXIY,XIY,Monrovia,,34.14806,-117.99895,America/Los_Angeles,2017-03-09
Monrovia,IN,US,USON5,ON5,Monrovia,3934N 08628W,39.57894,-86.48222,America/Indiana/Indianapolis,2017-05-23
Monrovia,MD,US,USZMR,ZMR,Monrovia,3922N 07716W,39.37205,-77.27193,America/New_York,2011-05-14
Monsey,NY,US,USMSE,MSE,Monsey,,41.11121,-74.06848000000001,America/New_York,2017-05-23
Monson,MA,US,USMZS,MZS,Monson,,42.10426,-72.31897,America/New_York,2017-05-23
Monson,ME,US,US6MS,6MS,Monson,4517N 06930W,45.28699,-69.50116,America/New_York,2017-05-23
Mont Alto,PA,US,USM5A,M5A,Mont Alto,3950N 07733W,39.84426,-77.55832,America/New_York,2017-05-23
Mont Belvieu,TX,US,USMTG,MTG,Mont Belvieu,2951N 09453W,29.847720000000002,-94.89076,America/Chicago,2017-03-09
Mont Pèlerin,VD,CH,CHMPN,MPN,Mont Pelerin,4629N 00649E,46.49688,6.8192,Europe/Zurich,2019-02-13
Mont Vernon,NH,US,USTV7,TV7,Mont Vernon,4254N 07140W,42.894529999999996,-71.67424,America/New_York,2017-05-23
Montague,CA,US,USSIY,SIY,Montague,,41.7282,-122.5278,America/Los_Angeles,2020-03-15
Montague,MA,US,USM2G,M2G,Montague,4235N 07234W,42.53564,-72.53509,America/New_York,2020-03-15
Montague,MI,US,USTGQ,TGQ,Montague,4325N 08621W,43.41668,-86.35701,America/Detroit,2017-05-23
Montague,NJ,US,US7UE,7UE,Montague,4118N 07447W,41.30315,-74.7935,America/New_York,2017-05-23
Montana City,MT,US,USJTA,JTA,Montana City,4632N 11156W,46.53771,-111.93276999999999,America/Denver,2011-05-14
Montara,CA,US,USOQT,OQT,Montara,3732N 12230W,37.542159999999996,-122.51608999999999,America/Los_Angeles,2011-05-14
Montauk,NY,US,USMTP,MTP,Montauk,,41.035940000000004,-71.95451,America/New_York,2019-09-05
Montbrelloz,FR,CH,CHMLZ,MLZ,Montbrelloz,4653N 00653E,46.85478,6.887589999999999,Europe/Zurich,2017-07-27
Montclair,CA,US,USMZT,MZT,Montclair,,34.07751,-117.68978,America/Los_Angeles,2017-03-09
Montclair,NJ,US,USMLR,MLR,Montclair,,40.82593,-74.20903,America/New_York,2017-05-23
Monte Alto,TX,US,USMXZ,MXZ,Monte Alto,,26.37312,-97.97166999999999,America/Chicago,2011-05-14
Monte Rio,CA,US,USC4F,C4F,Monte Rio,3828N 12300W,38.46547,-123.00889,America/Los_Angeles,2011-05-14
Monte Vista,CO,US,USVMZ,VMZ,Monte Vista,3735N 10609W,37.57917,-106.14808000000001,America/Denver,2017-03-09
Monteagle,TN,US,US2MO,2MO,Monteagle,3514N 08550W,35.24008,-85.8397,America/Chicago,2017-03-09
Montebello,CA,US,USMTB,MTB,Montebello,,34.00946,-118.10535,America/Los_Angeles,2017-03-09
Montebello,NY,US,USMB6,MB6,Montebello,4108N 07407W,41.13593,-74.11848,America/New_York,2017-05-23
Montecito,CA,US,USZMO,ZMO,Montecito,3426N 11937W,34.436659999999996,-119.63208,America/Los_Angeles,2011-05-14
Monteggio,TI,CH,CHMDM,MDM,Monteggio,4600N 00849E,45.996140000000004,8.80366,Europe/Zurich,2017-07-26
Montello,PA,US,USM4O,M4O,Montello,4018N 07602W,40.31231,-76.03688000000001,America/New_York,2017-05-23
Montello,WI,US,USOLO,OLO,Montello,4347N 08919W,43.79137,-89.31984,America/Chicago,2017-05-23
Monterey,CA,US,USMY3,MY3,Monterey,3636N 12154W,36.60024,-121.89468000000001,America/Los_Angeles,2017-03-09
Monterey,MA,US,US3MR,3MR,Monterey,4210N 07312W,42.17926,-73.21205,America/New_York,2017-05-23
Monterey,TN,US,USMZY,MZY,Monterey,,36.14756,-85.2683,America/Chicago,2017-03-09
Monterey,VA,US,USYTX,YTX,Monterey,3824N 07934W,38.41234,-79.5806,America/New_York,2017-03-09
Monterey Park,CA,US,USMZU,MZU,Monterey Park,,34.062509999999996,-118.12285,America/Los_Angeles,2017-03-09
Montesano,WA,US,USMZW,MZW,Montesano,,46.98121,-123.60266000000001,America/Los_Angeles,2017-03-09
Montevallo,AL,US,USMVO,MVO,Montevallo,,33.10067,-86.86416,America/Chicago,2017-03-09
Montevideo,MN,US,USMVE,MVE,Montevideo,,44.948029999999996,-95.71701,America/Chicago,2017-05-23
Montezuma,GA,US,USMOZ,MOZ,Montezuma,,32.30516,-84.02741,America/New_York,2017-03-09
Montezuma,IA,US,USYMZ,YMZ,Montezuma,4135N 09231W,41.58583,-92.52741,America/Chicago,2017-05-23
Montezuma,IN,US,USMZM,MZM,Montezuma,,39.79282,-87.37085,America/Indiana/Indianapolis,2017-05-23
Montezuma,KS,US,USTZM,TZM,Montezuma,3736N 10027W,37.595859999999995,-100.4432,America/Chicago,2017-05-23
Montfaucon,JU,CH,CHMTC,MTC,Montfaucon,4717N 00703E,47.28133,7.05055,Europe/Zurich,2017-12-07
Montfort,WI,US,USXQZ,XQZ,Montfort,4258N 09025W,42.97166,-90.43318000000001,America/Chicago,2017-05-23
Montgomery,AL,US,USMGM,MGM,Montgomery,,32.36681,-86.29997,America/Chicago,2019-09-05
Montgomery,IL,US,USXIL,XIL,Montgomery,,41.730579999999996,-88.3459,America/Chicago,2017-05-23
Montgomery,IN,US,USOGM,OGM,Montgomery,3840N 08702W,38.66255,-87.04612,America/Indiana/Vincennes,2017-05-23
Montgomery,LA,US,US3MG,3MG,Montgomery,3140N 09253W,31.66739,-92.89071,America/Chicago,2017-03-09
Montgomery,MN,US,USMGH,MGH,Montgomery,,44.43861,-93.58028,America/Chicago,2017-05-23
Montgomery,NY,US,USMGJ,MGJ,Montgomery,,41.527590000000004,-74.23682,America/New_York,2017-05-23
Montgomery,OH,US,USNGY,NGY,Montgomery,3913N 08422W,39.22811,-84.35410999999999,America/New_York,2017-05-23
Montgomery,PA,US,USQMG,QMG,Montgomery,4110N 07652W,41.170359999999995,-76.87691,America/New_York,2017-05-23
Montgomery,TN,US,USYGY,YGY,Montgomery,3527N 08809W,35.46535,-88.15642,America/Chicago,2006-01-15
Montgomery,TX,US,USMG6,MG6,Montgomery,3023N 09542W,30.38826,-95.69634,America/Chicago,2017-03-09
Montgomery,VT,US,US7MG,7MG,Montgomery,4454N 07238W,44.90255,-72.63818,America/New_York,2017-05-23
